close,datetime,symbol
24.44,2022-04-22 00:00:00,RECV3
92.12,2022-04-22 00:00:00,UNIP6
39.37,2022-04-22 00:00:00,ELET3
31.78,2022-04-22 00:00:00,CPFE3
37.8,2022-04-22 00:00:00,HYPE3
47.76,2022-04-22 00:00:00,SLCE3
43.46,2022-04-22 00:00:00,RRRP3
26.71,2022-04-22 00:00:00,LOGN3
46.05,2022-04-22 00:00:00,SMTO3
32.17,2022-04-25 00:00:00,CPFE3
43.37,2022-04-25 00:00:00,RRRP3
23.82,2022-04-25 00:00:00,RECV3
39.84,2022-04-25 00:00:00,ELET6
26.71,2022-04-25 00:00:00,LOGN3
40.24,2022-04-25 00:00:00,ELET3
47.46,2022-04-25 00:00:00,SLCE3
95.5,2022-04-25 00:00:00,UNIP6
45.15,2022-04-25 00:00:00,SMTO3
37.55,2022-04-25 00:00:00,HYPE3
45.17,2022-04-26 00:00:00,SMTO3
36.77,2022-04-26 00:00:00,HYPE3
44.34,2022-04-26 00:00:00,RRRP3
95.75,2022-04-26 00:00:00,UNIP6
39.26,2022-04-26 00:00:00,ELET6
32.76,2022-04-26 00:00:00,CPFE3
39.54,2022-04-26 00:00:00,ELET3
24.46,2022-04-26 00:00:00,RECV3
26.15,2022-04-26 00:00:00,LOGN3
50.81,2022-04-26 00:00:00,SLCE3
26.44,2022-04-27 00:00:00,LOGN3
40.18,2022-04-27 00:00:00,ELET3
40.05,2022-04-27 00:00:00,ELET6
33.31,2022-04-27 00:00:00,CPFE3
23.8,2022-04-27 00:00:00,RECV3
43.6,2022-04-27 00:00:00,RRRP3
47.23,2022-04-27 00:00:00,SMTO3
37.03,2022-04-27 00:00:00,HYPE3
96.93,2022-04-27 00:00:00,UNIP6
52.02,2022-04-27 00:00:00,SLCE3
47.34,2022-04-28 00:00:00,SMTO3
40.24,2022-04-28 00:00:00,ELET6
27.22,2022-04-28 00:00:00,LOGN3
33.18,2022-04-28 00:00:00,CPFE3
38.15,2022-04-28 00:00:00,HYPE3
52.44,2022-04-28 00:00:00,SLCE3
40.66,2022-04-28 00:00:00,ELET3
45,2022-04-28 00:00:00,RRRP3
24.89,2022-04-28 00:00:00,RECV3
96.8,2022-04-28 00:00:00,UNIP6
40.48,2022-04-29 00:00:00,ELET3
46.41,2022-04-29 00:00:00,SMTO3
50.48,2022-04-29 00:00:00,SLCE3
96.01,2022-04-29 00:00:00,UNIP6
32.91,2022-04-29 00:00:00,CPFE3
26.38,2022-04-29 00:00:00,LOGN3
46.23,2022-04-29 00:00:00,RRRP3
37.42,2022-04-29 00:00:00,HYPE3
40.15,2022-04-29 00:00:00,ELET6
25.29,2022-04-29 00:00:00,RECV3
23.95,2022-05-02 00:00:00,RECV3
37.05,2022-05-02 00:00:00,HYPE3
43.87,2022-05-02 00:00:00,RRRP3
32.2,2022-05-02 00:00:00,CPFE3
98.13,2022-05-02 00:00:00,UNIP6
38.9,2022-05-02 00:00:00,ELET6
44.47,2022-05-02 00:00:00,SMTO3
39.07,2022-05-02 00:00:00,ELET3
51.11,2022-05-02 00:00:00,SLCE3
25.65,2022-05-02 00:00:00,LOGN3
43.56,2022-05-03 00:00:00,RRRP3
25.99,2022-05-03 00:00:00,LOGN3
36.52,2022-05-03 00:00:00,HYPE3
24.63,2022-05-03 00:00:00,RECV3
38.85,2022-05-03 00:00:00,ELET3
44.62,2022-05-03 00:00:00,SMTO3
54.53,2022-05-03 00:00:00,SLCE3
98.9,2022-05-03 00:00:00,UNIP6
32.4,2022-05-03 00:00:00,CPFE3
38.62,2022-05-03 00:00:00,ELET6
37.58,2022-05-04 00:00:00,HYPE3
33.15,2022-05-04 00:00:00,CPFE3
46.18,2022-05-04 00:00:00,SMTO3
27.11,2022-05-04 00:00:00,LOGN3
25.6,2022-05-04 00:00:00,RECV3
45.6,2022-05-04 00:00:00,RRRP3
100.75,2022-05-04 00:00:00,UNIP6
39.47,2022-05-04 00:00:00,ELET6
53.9,2022-05-04 00:00:00,SLCE3
39.75,2022-05-04 00:00:00,ELET3
39.11,2022-05-05 00:00:00,ELET3
98.18,2022-05-05 00:00:00,UNIP6
35.68,2022-05-05 00:00:00,HYPE3
53,2022-05-05 00:00:00,SLCE3
44.38,2022-05-05 00:00:00,RRRP3
25.38,2022-05-05 00:00:00,RECV3
32.82,2022-05-05 00:00:00,CPFE3
27.11,2022-05-05 00:00:00,LOGN3
44.42,2022-05-05 00:00:00,SMTO3
38.67,2022-05-05 00:00:00,ELET6
25.65,2022-05-06 00:00:00,RECV3
44.05,2022-05-06 00:00:00,SMTO3
96.59,2022-05-06 00:00:00,UNIP6
38.67,2022-05-06 00:00:00,ELET3
33.33,2022-05-06 00:00:00,CPFE3
52.87,2022-05-06 00:00:00,SLCE3
44,2022-05-06 00:00:00,RRRP3
35.73,2022-05-06 00:00:00,HYPE3
26.29,2022-05-06 00:00:00,LOGN3
38.27,2022-05-06 00:00:00,ELET6
40.17,2022-05-09 00:00:00,RRRP3
24.15,2022-05-09 00:00:00,RECV3
38.53,2022-05-09 00:00:00,ELET6
43.53,2022-05-09 00:00:00,SMTO3
35.46,2022-05-09 00:00:00,HYPE3
33.85,2022-05-09 00:00:00,CPFE3
51.36,2022-05-09 00:00:00,SLCE3
25.7,2022-05-09 00:00:00,LOGN3
38.95,2022-05-09 00:00:00,ELET3
93.14,2022-05-09 00:00:00,UNIP6
39.09,2022-05-10 00:00:00,ELET6
51.17,2022-05-10 00:00:00,SLCE3
35.4,2022-05-10 00:00:00,HYPE3
26.92,2022-05-10 00:00:00,LOGN3
43.87,2022-05-10 00:00:00,SMTO3
24.75,2022-05-10 00:00:00,RECV3
39.88,2022-05-10 00:00:00,ELET3
40.46,2022-05-10 00:00:00,RRRP3
33.75,2022-05-10 00:00:00,CPFE3
94.18,2022-05-10 00:00:00,UNIP6
41.52,2022-05-11 00:00:00,RRRP3
39.75,2022-05-11 00:00:00,ELET3
38.86,2022-05-11 00:00:00,ELET6
28.58,2022-05-11 00:00:00,LOGN3
52.5,2022-05-11 00:00:00,SLCE3
25.42,2022-05-11 00:00:00,RECV3
44.29,2022-05-11 00:00:00,SMTO3
96.47,2022-05-11 00:00:00,UNIP6
33.36,2022-05-11 00:00:00,CPFE3
36.06,2022-05-11 00:00:00,HYPE3
51.64,2022-05-12 00:00:00,SLCE3
36.84,2022-05-12 00:00:00,HYPE3
40.16,2022-05-12 00:00:00,ELET3
46.18,2022-05-12 00:00:00,SMTO3
39.63,2022-05-12 00:00:00,ELET6
29.73,2022-05-12 00:00:00,LOGN3
41.09,2022-05-12 00:00:00,RRRP3
95.4,2022-05-12 00:00:00,UNIP6
26.16,2022-05-12 00:00:00,RECV3
33.92,2022-05-12 00:00:00,CPFE3
41.3,2022-05-13 00:00:00,ELET3
51.99,2022-05-13 00:00:00,SLCE3
37.27,2022-05-13 00:00:00,HYPE3
98.13,2022-05-13 00:00:00,UNIP6
27,2022-05-13 00:00:00,RECV3
42.27,2022-05-13 00:00:00,RRRP3
47.06,2022-05-13 00:00:00,SMTO3
35.2,2022-05-13 00:00:00,CPFE3
28.7,2022-05-13 00:00:00,LOGN3
40.33,2022-05-13 00:00:00,ELET6
37.06,2022-05-16 00:00:00,HYPE3
43.03,2022-05-16 00:00:00,RRRP3
28.76,2022-05-16 00:00:00,LOGN3
54.81,2022-05-16 00:00:00,SLCE3
26.49,2022-05-16 00:00:00,RECV3
35.41,2022-05-16 00:00:00,CPFE3
100.46,2022-05-16 00:00:00,UNIP6
41.92,2022-05-16 00:00:00,ELET3
48.06,2022-05-16 00:00:00,SMTO3
41.2,2022-05-16 00:00:00,ELET6
49.85,2022-05-17 00:00:00,SMTO3
29.52,2022-05-17 00:00:00,LOGN3
55.22,2022-05-17 00:00:00,SLCE3
27.09,2022-05-17 00:00:00,RECV3
36.58,2022-05-17 00:00:00,CPFE3
43.17,2022-05-17 00:00:00,RRRP3
37.45,2022-05-17 00:00:00,HYPE3
100.75,2022-05-17 00:00:00,UNIP6
42.44,2022-05-17 00:00:00,ELET6
43.53,2022-05-17 00:00:00,ELET3
25.8,2022-05-18 00:00:00,RECV3
47.19,2022-05-18 00:00:00,SMTO3
35.77,2022-05-18 00:00:00,CPFE3
30.27,2022-05-18 00:00:00,LOGN3
41.36,2022-05-18 00:00:00,RRRP3
36.07,2022-05-18 00:00:00,HYPE3
42.59,2022-05-18 00:00:00,ELET3
52.89,2022-05-18 00:00:00,SLCE3
98.64,2022-05-18 00:00:00,UNIP6
42.13,2022-05-18 00:00:00,ELET6
36.92,2022-05-19 00:00:00,HYPE3
43.88,2022-05-19 00:00:00,ELET3
41.83,2022-05-19 00:00:00,RRRP3
101.01,2022-05-19 00:00:00,UNIP6
52.99,2022-05-19 00:00:00,SLCE3
43.2,2022-05-19 00:00:00,ELET6
36.4,2022-05-19 00:00:00,CPFE3
27.5,2022-05-19 00:00:00,RECV3
30.42,2022-05-19 00:00:00,LOGN3
46.17,2022-05-19 00:00:00,SMTO3
53.12,2022-05-20 00:00:00,SLCE3
103.2,2022-05-20 00:00:00,UNIP6
32.2,2022-05-20 00:00:00,LOGN3
43.11,2022-05-20 00:00:00,ELET6
46.12,2022-05-20 00:00:00,SMTO3
43.97,2022-05-20 00:00:00,ELET3
42.56,2022-05-20 00:00:00,RRRP3
28.36,2022-05-20 00:00:00,RECV3
38.76,2022-05-20 00:00:00,HYPE3
36.43,2022-05-20 00:00:00,CPFE3
39.05,2022-05-23 00:00:00,HYPE3
43.82,2022-05-23 00:00:00,ELET3
35.71,2022-05-23 00:00:00,CPFE3
102.67,2022-05-23 00:00:00,UNIP6
52.1,2022-05-23 00:00:00,SLCE3
46.47,2022-05-23 00:00:00,SMTO3
28.03,2022-05-23 00:00:00,RECV3
42.63,2022-05-23 00:00:00,ELET6
31.96,2022-05-23 00:00:00,LOGN3
43.72,2022-05-23 00:00:00,RRRP3
101.93,2022-05-24 00:00:00,UNIP6
36.6,2022-05-24 00:00:00,CPFE3
53.8,2022-05-24 00:00:00,SLCE3
44.69,2022-05-24 00:00:00,ELET3
39.65,2022-05-24 00:00:00,HYPE3
33.12,2022-05-24 00:00:00,LOGN3
47.62,2022-05-24 00:00:00,SMTO3
28.1,2022-05-24 00:00:00,RECV3
45.2,2022-05-24 00:00:00,RRRP3
43.5,2022-05-24 00:00:00,ELET6
33.9,2022-05-25 00:00:00,LOGN3
46.6,2022-05-25 00:00:00,RRRP3
43.62,2022-05-25 00:00:00,ELET6
47.72,2022-05-25 00:00:00,SMTO3
29.32,2022-05-25 00:00:00,RECV3
102.71,2022-05-25 00:00:00,UNIP6
35.74,2022-05-25 00:00:00,CPFE3
44.92,2022-05-25 00:00:00,ELET3
53.05,2022-05-25 00:00:00,SLCE3
40.4,2022-05-25 00:00:00,HYPE3
40.08,2022-05-26 00:00:00,HYPE3
43.8,2022-05-26 00:00:00,ELET3
47.23,2022-05-26 00:00:00,SMTO3
29.06,2022-05-26 00:00:00,RECV3
34.05,2022-05-26 00:00:00,LOGN3
48.18,2022-05-26 00:00:00,RRRP3
54.2,2022-05-26 00:00:00,SLCE3
42.3,2022-05-26 00:00:00,ELET6
34.83,2022-05-26 00:00:00,CPFE3
99.6,2022-05-26 00:00:00,UNIP6
34.55,2022-05-27 00:00:00,CPFE3
39.11,2022-05-27 00:00:00,HYPE3
33.62,2022-05-27 00:00:00,LOGN3
55.51,2022-05-27 00:00:00,SLCE3
43.46,2022-05-27 00:00:00,ELET3
48.96,2022-05-27 00:00:00,RRRP3
48.86,2022-05-27 00:00:00,SMTO3
30,2022-05-27 00:00:00,RECV3
42.76,2022-05-27 00:00:00,ELET6
99.4,2022-05-27 00:00:00,UNIP6
33.63,2022-05-30 00:00:00,LOGN3
49.1,2022-05-30 00:00:00,SMTO3
100.42,2022-05-30 00:00:00,UNIP6
34.7,2022-05-30 00:00:00,CPFE3
41.29,2022-05-30 00:00:00,ELET6
42,2022-05-30 00:00:00,ELET3
55.5,2022-05-30 00:00:00,SLCE3
29.65,2022-05-30 00:00:00,RECV3
38.6,2022-05-30 00:00:00,HYPE3
49.31,2022-05-30 00:00:00,RRRP3
54.85,2022-05-31 00:00:00,SLCE3
48.75,2022-05-31 00:00:00,RRRP3
42.14,2022-05-31 00:00:00,ELET3
50.39,2022-05-31 00:00:00,SMTO3
33.7,2022-05-31 00:00:00,CPFE3
28.73,2022-05-31 00:00:00,RECV3
100.52,2022-05-31 00:00:00,UNIP6
38.79,2022-05-31 00:00:00,HYPE3
34.04,2022-05-31 00:00:00,LOGN3
41.63,2022-05-31 00:00:00,ELET6
55.65,2022-06-01 00:00:00,SLCE3
28.41,2022-06-01 00:00:00,RECV3
34.41,2022-06-01 00:00:00,LOGN3
48.77,2022-06-01 00:00:00,RRRP3
51.99,2022-06-01 00:00:00,SMTO3
43,2022-06-01 00:00:00,ELET3
102.24,2022-06-01 00:00:00,UNIP6
34.55,2022-06-01 00:00:00,CPFE3
41.76,2022-06-01 00:00:00,HYPE3
42.01,2022-06-01 00:00:00,ELET6
42.65,2022-06-02 00:00:00,ELET6
43.33,2022-06-02 00:00:00,ELET3
41.72,2022-06-02 00:00:00,HYPE3
48.56,2022-06-02 00:00:00,RRRP3
36.28,2022-06-02 00:00:00,CPFE3
52.3,2022-06-02 00:00:00,SMTO3
34.63,2022-06-02 00:00:00,LOGN3
57.65,2022-06-02 00:00:00,SLCE3
102.24,2022-06-02 00:00:00,UNIP6
28.11,2022-06-02 00:00:00,RECV3
34.12,2022-06-03 00:00:00,LOGN3
99.62,2022-06-03 00:00:00,UNIP6
41.96,2022-06-03 00:00:00,ELET3
27.42,2022-06-03 00:00:00,RECV3
41.7,2022-06-03 00:00:00,ELET6
51.65,2022-06-03 00:00:00,SMTO3
35.4,2022-06-03 00:00:00,CPFE3
48.6,2022-06-03 00:00:00,RRRP3
56.48,2022-06-03 00:00:00,SLCE3
42.05,2022-06-03 00:00:00,HYPE3
34.29,2022-06-06 00:00:00,CPFE3
99.78,2022-06-06 00:00:00,UNIP6
34.13,2022-06-06 00:00:00,LOGN3
54.59,2022-06-06 00:00:00,SLCE3
26.12,2022-06-06 00:00:00,RECV3
41.9,2022-06-06 00:00:00,ELET3
46.86,2022-06-06 00:00:00,RRRP3
41.45,2022-06-06 00:00:00,ELET6
41.84,2022-06-06 00:00:00,HYPE3
51.09,2022-06-06 00:00:00,SMTO3
46.86,2022-06-07 00:00:00,RRRP3
97.51,2022-06-07 00:00:00,UNIP6
41.35,2022-06-07 00:00:00,ELET6
48.29,2022-06-07 00:00:00,SMTO3
25.74,2022-06-07 00:00:00,RECV3
34.71,2022-06-07 00:00:00,CPFE3
41.8,2022-06-07 00:00:00,ELET3
53.16,2022-06-07 00:00:00,SLCE3
40.93,2022-06-07 00:00:00,HYPE3
34.13,2022-06-07 00:00:00,LOGN3
42.14,2022-06-08 00:00:00,ELET3
46.79,2022-06-08 00:00:00,RRRP3
39.93,2022-06-08 00:00:00,HYPE3
53.37,2022-06-08 00:00:00,SLCE3
33.91,2022-06-08 00:00:00,LOGN3
41.63,2022-06-08 00:00:00,ELET6
97.59,2022-06-08 00:00:00,UNIP6
34.05,2022-06-08 00:00:00,CPFE3
46.61,2022-06-08 00:00:00,SMTO3
26.48,2022-06-08 00:00:00,RECV3
33.25,2022-06-09 00:00:00,CPFE3
97.39,2022-06-09 00:00:00,UNIP6
53.87,2022-06-09 00:00:00,SLCE3
46.64,2022-06-09 00:00:00,SMTO3
33.82,2022-06-09 00:00:00,LOGN3
26.72,2022-06-09 00:00:00,RECV3
46.76,2022-06-09 00:00:00,RRRP3
39.78,2022-06-09 00:00:00,HYPE3
43.4,2022-06-09 00:00:00,ELET3
42.46,2022-06-09 00:00:00,ELET6
